gene_a,gene_b,uniprot_a,uniprot_b,cluster,score,bench_fdr,high_conf,high_conf_novel,conf_pvalue,certified@0.05,certified@0.1,certified@0.2,audit_verdict_q0.10,source
DNM3,EPS15L1,Q9UQ16,Q9UBC2,C5308,0.202,1.05085959885386,False,False,0.8187845303867404,False,False,False,not_supported,cm4ai_schaffer2025_table5
SCAND1,ZNF217,P57086,O75362,C5322,0.202,1.04820143884892,False,False,0.8187845303867404,False,False,False,not_supported,cm4ai_schaffer2025_table5
CENATAC,DDX23,Q86UT8,Q9BUQ8,C5285,0.202,1.05085959885386,False,False,0.8187845303867404,False,False,False,not_supported,cm4ai_schaffer2025_table5
CPNE5,SRP54,Q9HCH3,P61011,C5301,0.202,1.05085959885386,False,False,0.8187845303867404,False,False,False,not_supported,cm4ai_schaffer2025_table5
GOSR2,STX6,O14653,O43752,C5292,0.201999999999999,1.05440229062276,False,False,0.8220994475138121,False,False,False,not_supported,cm4ai_schaffer2025_table5
EIF1AD,TEN1,Q8N9N8,Q86WV5,C5344,0.2,1.06241134751773,False,False,0.8397790055248618,False,False,False,not_supported,cm4ai_schaffer2025_table5
GPN1,POLR3H,Q9HCN4,Q9Y535,C5296,0.2,1.06241134751773,False,False,0.8397790055248618,False,False,False,not_supported,cm4ai_schaffer2025_table5
SMAD2,TNFAIP1,Q15796,Q13829,C5313,0.2,1.06241134751773,False,False,0.8397790055248618,False,False,False,not_supported,cm4ai_schaffer2025_table5
UBE2E2,ZNF398,Q96LR5,Q8TD17,C5380,0.2,1.06241134751773,False,False,0.8397790055248618,False,False,False,not_supported,cm4ai_schaffer2025_table5
DNM3,FCHSD2,Q9UQ16,O94868,C5308,0.2,1.06241134751773,False,False,0.8397790055248618,False,False,False,not_supported,cm4ai_schaffer2025_table5
FBXO5,KIF20A,Q9UKT4,O95235,C5316,0.2,1.06241134751773,False,False,0.8397790055248618,False,False,False,not_supported,cm4ai_schaffer2025_table5
SRP14,SRP68,P37108,Q9UHB9,C5301,0.2,1.06241134751773,False,False,0.8397790055248618,False,False,False,not_supported,cm4ai_schaffer2025_table5
FBRSL1,GPATCH2,Q9HCM7,Q9NW75,C5297,0.2,1.05289492494639,False,False,0.8397790055248618,False,False,False,not_supported,cm4ai_schaffer2025_table5
CNST,CSRNP1,Q6PJW8,Q96S65,C5288,0.2,1.06241134751773,False,False,0.8397790055248618,False,False,False,not_supported,cm4ai_schaffer2025_table5
DIXDC1,LURAP1,Q155Q3,Q96LR2,C5307,0.2,1.06241134751773,False,False,0.8397790055248618,False,False,False,not_supported,cm4ai_schaffer2025_table5
E2F6,PHF21A,O75461,Q96BD5,C5298,0.2,1.05289492494639,False,False,0.8397790055248618,False,False,False,not_supported,cm4ai_schaffer2025_table5
PRDX3,PRPS1,P30048,P60891,C5412,0.2,1.06241134751773,False,False,0.8397790055248618,False,False,False,not_supported,cm4ai_schaffer2025_table5
RUNX1,SMTN,Q01196,P53814,C5295,0.2,1.06241134751773,False,False,0.8397790055248618,False,False,False,not_supported,cm4ai_schaffer2025_table5
NR3C2,NUP42,P08235,O15504,C5378,0.198,1.0672268907563,False,False,0.8552486187845304,False,False,False,not_supported,cm4ai_schaffer2025_table5
PIH1D1,RUVBL2,Q9NWS0,Q9Y230,C5346,0.198,1.0672268907563,False,False,0.8552486187845304,False,False,False,not_supported,cm4ai_schaffer2025_table5
CPNE5,MTHFD2,Q9HCH3,P13995,C5301,0.198,1.0672268907563,False,False,0.8552486187845304,False,False,False,not_supported,cm4ai_schaffer2025_table5
FKBP15,P2RX6,Q5T1M5,O15547,C5313,0.198,1.0672268907563,False,False,0.8552486187845304,False,False,False,not_supported,cm4ai_schaffer2025_table5
FBRSL1,RP9,Q9HCM7,Q8TA86,C5297,0.198,1.06303116147308,False,False,0.8552486187845304,False,False,False,not_supported,cm4ai_schaffer2025_table5
ANKRD49,NDN,Q8WVL7,Q99608,C5356,0.198,1.0672268907563,False,False,0.8552486187845304,False,False,False,not_supported,cm4ai_schaffer2025_table5
DUSP22,E2F6,Q9NRW4,O75461,C5298,0.198,1.0672268907563,False,False,0.8552486187845304,False,False,False,not_supported,cm4ai_schaffer2025_table5
IFNLR1,MYRF,Q8IU57,Q9Y2G1,C5333,0.198,1.0672268907563,False,False,0.8552486187845304,False,False,False,not_supported,cm4ai_schaffer2025_table5
NEIL2,STN1,Q969S2,Q9H668,C5396,0.198,1.0672268907563,False,False,0.8552486187845304,False,False,False,not_supported,cm4ai_schaffer2025_table5
P2RX6,SMAD2,O15547,Q15796,C5313,0.198,1.0672268907563,False,False,0.8552486187845304,False,False,False,not_supported,cm4ai_schaffer2025_table5
SYTL2,TRIM4,Q9HCH5,Q9C037,C5294,0.198,1.0672268907563,False,False,0.8552486187845304,False,False,False,not_supported,cm4ai_schaffer2025_table5
ZNF217,ZNF446,O75362,Q9NWS9,C5322,0.198,1.06303116147308,False,False,0.8552486187845304,False,False,False,not_supported,cm4ai_schaffer2025_table5
IFNGR1,SUSD6,P15260,Q92537,C5333,0.198,1.0672268907563,False,False,0.8552486187845304,False,False,False,not_supported,cm4ai_schaffer2025_table5
CENATAC,GEMIN2,Q86UT8,O14893,C5285,0.198,1.0672268907563,False,False,0.8552486187845304,False,False,False,not_supported,cm4ai_schaffer2025_table5
EIF3D,EIF3M,O15371,Q7L2H7,C5314,0.198,1.0672268907563,False,False,0.8552486187845304,False,False,False,not_supported,cm4ai_schaffer2025_table5
CYB5B,SARAF,O43169,Q96BY9,C5392,0.198,1.0672268907563,False,False,0.8552486187845304,False,False,False,not_supported,cm4ai_schaffer2025_table5
CENPH,CENPQ,Q9H3R5,Q7L2Z9,C5291,0.198,1.0672268907563,False,False,0.8552486187845304,False,False,False,not_supported,cm4ai_schaffer2025_table5
ACOT8,DDAH2,O14734,O95865,C5318,0.198,1.0672268907563,False,False,0.8552486187845304,False,False,False,not_supported,cm4ai_schaffer2025_table5
ARL13B,IFT81,Q3SXY8,Q8WYA0,C5300,0.196,1.06505190311418,False,False,0.8629834254143647,False,False,False,not_supported,cm4ai_schaffer2025_table5
CRIPTO,YPEL5,P13385,P62699,C5304,0.196,1.06505190311418,False,False,0.8629834254143647,False,False,False,not_supported,cm4ai_schaffer2025_table5
KCTD10,LSM4,Q9H3F6,Q9Y4Z0,C5284,0.196,1.06505190311418,False,False,0.8629834254143647,False,False,False,not_supported,cm4ai_schaffer2025_table5
TRIM35,WRNIP1,Q9UPQ4,Q96S55,C5299,0.196,1.06505190311418,False,False,0.8629834254143647,False,False,False,not_supported,cm4ai_schaffer2025_table5
COMMD9,DUSP22,Q9P000,Q9NRW4,C5298,0.196,1.06505190311418,False,False,0.8629834254143647,False,False,False,not_supported,cm4ai_schaffer2025_table5
GNB2,GNB4,P62879,Q9HAV0,C5312,0.196,1.06505190311418,False,False,0.8629834254143647,False,False,False,not_supported,cm4ai_schaffer2025_table5
CRIPTO,MAEA,P13385,Q7L5Y9,C5304,0.196,1.06505190311418,False,False,0.8629834254143647,False,False,False,not_supported,cm4ai_schaffer2025_table5
LYRM2,ZNF263,Q9NU23,O14978,C5360,0.196,1.06643356643356,False,False,0.8629834254143647,False,False,False,not_supported,cm4ai_schaffer2025_table5
ARNT,ZBTB20,P27540,Q9HC78,C5295,0.196,1.06505190311418,False,False,0.8629834254143647,False,False,False,not_supported,cm4ai_schaffer2025_table5
SYTL4,TRIM4,Q96C24,Q9C037,C5294,0.196,1.06505190311418,False,False,0.8629834254143647,False,False,False,not_supported,cm4ai_schaffer2025_table5
MTHFD2,SRP54,P13995,P61011,C5301,0.196,1.06505190311418,False,False,0.8629834254143647,False,False,False,not_supported,cm4ai_schaffer2025_table5
FBLN5,VWCE,Q9UBX5,Q96DN2,C5354,0.196,1.06505190311418,False,False,0.8629834254143647,False,False,False,not_supported,cm4ai_schaffer2025_table5
LEO1,THOC5,Q8WVC0,Q13769,C5397,0.196,1.06505190311418,False,False,0.8629834254143647,False,False,False,not_supported,cm4ai_schaffer2025_table5
PPP1R10,PPP1R2,Q96QC0,P41236,C5288,0.196,1.06505190311418,False,False,0.8629834254143647,False,False,False,not_supported,cm4ai_schaffer2025_table5
TERF1,TSEN2,P54274,Q8NCE0,C5317,0.196,1.06505190311418,False,False,0.8629834254143647,False,False,False,not_supported,cm4ai_schaffer2025_table5
AK6,DDX39A,Q9Y3D8,O00148,C5411,0.196,1.06505190311418,False,False,0.8629834254143647,False,False,False,not_supported,cm4ai_schaffer2025_table5
IKBKG,TANK,Q9Y6K9,Q92844,C5361,0.196,1.06643356643356,False,False,0.8629834254143647,False,False,False,not_supported,cm4ai_schaffer2025_table5
APBA2,APBA3,Q99767,O96018,C5329,0.194,1.06593406593406,False,False,0.8718232044198895,False,False,False,not_supported,cm4ai_schaffer2025_table5
GABPB1,SSBP2,Q06547,P81877,C5311,0.194,1.06593406593406,False,False,0.8718232044198895,False,False,False,not_supported,cm4ai_schaffer2025_table5
HDLBP,MTDH,Q00341,Q86UE4,C5379,0.194,1.06593406593406,False,False,0.8718232044198895,False,False,False,not_supported,cm4ai_schaffer2025_table5
LEO1,THOC1,Q8WVC0,Q96FV9,C5397,0.194,1.06593406593406,False,False,0.8718232044198895,False,False,False,not_supported,cm4ai_schaffer2025_table5
DUSP22,PHF21A,Q9NRW4,Q96BD5,C5298,0.194,1.06593406593406,False,False,0.8718232044198895,False,False,False,not_supported,cm4ai_schaffer2025_table5
SSBP2,TMSB4X,P81877,P62328,C5311,0.194,1.06593406593406,False,False,0.8718232044198895,False,False,False,not_supported,cm4ai_schaffer2025_table5
MPLKIP,TRIM35,Q8TAP9,Q9UPQ4,C5299,0.194,1.06593406593406,False,False,0.8718232044198895,False,False,False,not_supported,cm4ai_schaffer2025_table5
CAMLG,PJA1,P49069,Q8NG27,C5371,0.194,1.06500691562932,False,False,0.8718232044198895,False,False,False,not_supported,cm4ai_schaffer2025_table5
C9orf78,ITPKC,Q9NZ63,Q96DU7,C5305,0.194,1.06593406593406,False,False,0.8718232044198895,False,False,False,not_supported,cm4ai_schaffer2025_table5
OPTN,PTAR1,Q96CV9,Q7Z6K3,C5384,0.194,1.06593406593406,False,False,0.8718232044198895,False,False,False,not_supported,cm4ai_schaffer2025_table5
GEMIN2,TXNL4A,O14893,P83876,C5285,0.194,1.06593406593406,False,False,0.8718232044198895,False,False,False,not_supported,cm4ai_schaffer2025_table5
FGF1,GMEB1,P05230,Q9Y692,C5289,0.192,1.06309362279511,False,False,0.881767955801105,False,False,False,not_supported,cm4ai_schaffer2025_table5
LAT2,TRNAU1AP,Q9GZY6,Q9NX07,C5341,0.192,1.06309362279511,False,False,0.881767955801105,False,False,False,not_supported,cm4ai_schaffer2025_table5
SNUPN,STIP1,O95149,P31948,C5281,0.192,1.06309362279511,False,False,0.881767955801105,False,False,False,not_supported,cm4ai_schaffer2025_table5
CENPT,ITGB3BP,Q96BT3,Q13352,C5291,0.192,1.06309362279511,False,False,0.881767955801105,False,False,False,not_supported,cm4ai_schaffer2025_table5
ETV6,P2RX6,P41212,O15547,C5313,0.192,1.06292749658002,False,False,0.881767955801105,False,False,False,not_supported,cm4ai_schaffer2025_table5
GPATCH2L,PCGF5,Q9NWQ4,Q86SE9,C5297,0.192,1.06309362279511,False,False,0.881767955801105,False,False,False,not_supported,cm4ai_schaffer2025_table5
HDLBP,PRR11,Q00341,Q96HE9,C5379,0.192,1.06309362279511,False,False,0.881767955801105,False,False,False,not_supported,cm4ai_schaffer2025_table5
CDYL,SCAND1,Q9Y232,P57086,C5322,0.192,1.06292749658002,False,False,0.881767955801105,False,False,False,not_supported,cm4ai_schaffer2025_table5
CENPH,CENPO,Q9H3R5,Q9BU64,C5291,0.192,1.06292749658002,False,False,0.881767955801105,False,False,False,not_supported,cm4ai_schaffer2025_table5
GLIPR1L2,MAEA,Q4G1C9,Q7L5Y9,C5304,0.192,1.06309362279511,False,False,0.881767955801105,False,False,False,not_supported,cm4ai_schaffer2025_table5
ITPA,NUDT3,Q9BY32,O95989,C5409,0.192,1.06309362279511,False,False,0.881767955801105,False,False,False,not_supported,cm4ai_schaffer2025_table5
CCDC9B,TUSC1,Q6ZUT6,Q2TAM9,C5303,0.192,1.06292749658002,False,False,0.881767955801105,False,False,False,not_supported,cm4ai_schaffer2025_table5
ACOT8,IVD,O14734,P26440,C5318,0.192,1.06292749658002,False,False,0.881767955801105,False,False,False,not_supported,cm4ai_schaffer2025_table5
PSME3,RNF34,P61289,Q969K3,C5351,0.192,1.06292749658002,False,False,0.881767955801105,False,False,False,not_supported,cm4ai_schaffer2025_table5
AIP,MAEA,O00170,Q7L5Y9,C5304,0.192,1.06309362279511,False,False,0.881767955801105,False,False,False,not_supported,cm4ai_schaffer2025_table5
FKBP15,TNFAIP1,Q5T1M5,Q13829,C5313,0.192,1.06309362279511,False,False,0.881767955801105,False,False,False,not_supported,cm4ai_schaffer2025_table5
RNF114,RNF166,Q9Y508,Q96A37,C5373,0.192,1.06309362279511,False,False,0.881767955801105,False,False,False,not_supported,cm4ai_schaffer2025_table5
ARL14EP,CST6,Q8N8R7,Q15828,C5332,0.192,1.06309362279511,False,False,0.881767955801105,False,False,False,not_supported,cm4ai_schaffer2025_table5
STX12,STX6,Q86Y82,O43752,C5292,0.19,1.06040268456375,False,False,0.8906077348066298,False,False,False,not_supported,cm4ai_schaffer2025_table5
BTBD1,PRDX3,Q9H0C5,P30048,C5412,0.19,1.06040268456375,False,False,0.8906077348066298,False,False,False,not_supported,cm4ai_schaffer2025_table5
RNF220,TCEAL1,Q5VTB9,Q15170,C5326,0.19,1.06040268456375,False,False,0.8906077348066298,False,False,False,not_supported,cm4ai_schaffer2025_table5
AJUBA,CPEB4,Q96IF1,Q17RY0,C5386,0.19,1.06040268456375,False,False,0.8906077348066298,False,False,False,not_supported,cm4ai_schaffer2025_table5
TAF7,TSHZ2,Q15545,Q9NRE2,C5323,0.19,1.06040268456375,False,False,0.8906077348066298,False,False,False,not_supported,cm4ai_schaffer2025_table5
BLOC1S3,GOLGA3,Q6QNY0,Q08378,C5306,0.19,1.06368563685636,False,False,0.8906077348066298,False,False,False,not_supported,cm4ai_schaffer2025_table5
NELFE,ZNF8,P18615,P17098,C5310,0.19,1.06040268456375,False,False,0.8906077348066298,False,False,False,not_supported,cm4ai_schaffer2025_table5
ARNT,RUNX2,P27540,Q13950,C5295,0.19,1.06040268456375,False,False,0.8906077348066298,False,False,False,not_supported,cm4ai_schaffer2025_table5
GTF2I,MAX,P78347,P61244,C5289,0.19,1.06040268456375,False,False,0.8906077348066298,False,False,False,not_supported,cm4ai_schaffer2025_table5
MRPL39,MRPL46,Q9NYK5,Q9H2W6,C5319,0.19,1.06040268456375,False,False,0.8906077348066298,False,False,False,not_supported,cm4ai_schaffer2025_table5
GMEB2,GTF2I,Q9UKD1,P78347,C5289,0.19,1.06040268456375,False,False,0.8906077348066298,False,False,False,not_supported,cm4ai_schaffer2025_table5
AIP,GLIPR1L2,O00170,Q4G1C9,C5304,0.19,1.06368563685636,False,False,0.8906077348066298,False,False,False,not_supported,cm4ai_schaffer2025_table5
BAG3,STIP1,O95817,P31948,C5281,0.19,1.06040268456375,False,False,0.8906077348066298,False,False,False,not_supported,cm4ai_schaffer2025_table5
GMEB1,GTF2I,Q9Y692,P78347,C5289,0.19,1.06040268456375,False,False,0.8906077348066298,False,False,False,not_supported,cm4ai_schaffer2025_table5
POLR1D,POLR2E,P0DPB5,P19388,C5287,0.19,1.06040268456375,False,False,0.8906077348066298,False,False,False,not_supported,cm4ai_schaffer2025_table5
COMMD9,PHF21A,Q9P000,Q96BD5,C5298,0.19,1.06040268456375,False,False,0.8906077348066298,False,False,False,not_supported,cm4ai_schaffer2025_table5
E2F6,NRBF2,O75461,Q96F24,C5298,0.188,1.0585495675316,False,False,0.8950276243093923,False,False,False,not_supported,cm4ai_schaffer2025_table5
ZNF689,ZNF8,C0HLU2,P17098,C5310,0.188,1.0585495675316,False,False,0.8950276243093923,False,False,False,not_supported,cm4ai_schaffer2025_table5
DNAJB4,SNUPN,Q9UDY4,O95149,C5281,0.188,1.0585495675316,False,False,0.8950276243093923,False,False,False,not_supported,cm4ai_schaffer2025_table5
ECSIT,UQCC3,Q9BQ95,Q6UW78,C5283,0.188,1.0582329317269,False,False,0.8950276243093923,False,False,False,not_supported,cm4ai_schaffer2025_table5
MTHFD2,SRP68,P13995,Q9UHB9,C5301,0.188,1.0582329317269,False,False,0.8950276243093923,False,False,False,not_supported,cm4ai_schaffer2025_table5
ARNT,RUNX1,P27540,Q01196,C5295,0.188,1.0585495675316,False,False,0.8950276243093923,False,False,False,not_supported,cm4ai_schaffer2025_table5
CNST,PMF1-BGLAP,Q6PJW8,Q6P1K2,C5288,0.188,1.0585495675316,False,False,0.8950276243093923,False,False,False,not_supported,cm4ai_schaffer2025_table5
COMMD9,E2F6,Q9P000,O75461,C5298,0.188,1.0585495675316,False,False,0.8950276243093923,False,False,False,not_supported,cm4ai_schaffer2025_table5
MRPL15,MRPL39,Q9P015,Q9NYK5,C5319,0.188,1.0585495675316,False,False,0.8950276243093923,False,False,False,not_supported,cm4ai_schaffer2025_table5
ENTREP3,TRIM35,P81408,Q9UPQ4,C5299,0.188,1.0582329317269,False,False,0.8950276243093923,False,False,False,not_supported,cm4ai_schaffer2025_table5
POLR2E,POLR3K,P19388,Q9Y2Y1,C5287,0.188,1.0585495675316,False,False,0.8950276243093923,False,False,False,not_supported,cm4ai_schaffer2025_table5
NAP1L5,SH3BGRL2,Q96NT1,Q9UJC5,C5418,0.188,1.0582329317269,False,False,0.8950276243093923,False,False,False,not_supported,cm4ai_schaffer2025_table5
SNAPIN,ZC4H2,O95295,Q9NQZ6,C5306,0.188,1.0585495675316,False,False,0.8950276243093923,False,False,False,not_supported,cm4ai_schaffer2025_table5
POLR1D,POLR2H,P0DPB5,P52434,C5287,0.186,1.05851063829787,False,False,0.9060773480662984,False,False,False,not_supported,cm4ai_schaffer2025_table5
DAZAP1,DDI2,Q96EP5,Q5TDH0,C5293,0.186,1.05800922874093,False,False,0.9060773480662984,False,False,False,not_supported,cm4ai_schaffer2025_table5
CNNM3,NME6,Q8NE01,O75414,C5388,0.186,1.05800922874093,False,False,0.9060773480662984,False,False,False,not_supported,cm4ai_schaffer2025_table5
PSME3,PSMG2,P61289,Q969U7,C5351,0.186,1.05800922874093,False,False,0.9060773480662984,False,False,False,not_supported,cm4ai_schaffer2025_table5
TGIF2,ZNF217,Q9GZN2,O75362,C5322,0.186,1.05800922874093,False,False,0.9060773480662984,False,False,False,not_supported,cm4ai_schaffer2025_table5
BABAM1,CNOT11,Q9NWV8,Q9UKZ1,C5348,0.186,1.05800922874093,False,False,0.9060773480662984,False,False,False,not_supported,cm4ai_schaffer2025_table5
ECSIT,TMUB1,Q9BQ95,Q9BVT8,C5283,0.186,1.05800922874093,False,False,0.9060773480662984,False,False,False,not_supported,cm4ai_schaffer2025_table5
TERF1,TSEN54,P54274,Q7Z6J9,C5317,0.186,1.05800922874093,False,False,0.9060773480662984,False,False,False,not_supported,cm4ai_schaffer2025_table5
EIF1AD,STN1,Q8N9N8,Q9H668,C5344,0.186,1.05800922874093,False,False,0.9060773480662984,False,False,False,not_supported,cm4ai_schaffer2025_table5
SPAST,VTA1,Q9UBP0,Q9NP79,C5391,0.186,1.05800922874093,False,False,0.9060773480662984,False,False,False,not_supported,cm4ai_schaffer2025_table5
GOSR2,VAMP4,O14653,O75379,C5292,0.186,1.05800922874093,False,False,0.9060773480662984,False,False,False,not_supported,cm4ai_schaffer2025_table5
GTF3C5,MAX,Q9Y5Q8,P61244,C5289,0.186,1.05800922874093,False,False,0.9060773480662984,False,False,False,not_supported,cm4ai_schaffer2025_table5
GOSR2,STX16,O14653,O14662,C5292,0.186,1.05800922874093,False,False,0.9060773480662984,False,False,False,not_supported,cm4ai_schaffer2025_table5
IFT57,SNAPIN,Q9NWB7,O95295,C5306,0.186,1.05800922874093,False,False,0.9060773480662984,False,False,False,not_supported,cm4ai_schaffer2025_table5
DNAJB6,ZBTB20,O75190,Q9HC78,C5295,0.184,1.05555555555555,False,False,0.912707182320442,False,False,False,not_supported,cm4ai_schaffer2025_table5
GPN3,POLR3F,Q9UHW5,Q9H1D9,C5287,0.184,1.05555555555555,False,False,0.912707182320442,False,False,False,not_supported,cm4ai_schaffer2025_table5
MLF1,RUNX1,P58340,Q01196,C5295,0.184,1.05555555555555,False,False,0.912707182320442,False,False,False,not_supported,cm4ai_schaffer2025_table5
LEO1,WBP11,Q8WVC0,Q9Y2W2,C5397,0.184,1.05555555555555,False,False,0.912707182320442,False,False,False,not_supported,cm4ai_schaffer2025_table5
NELFA,TRIM28,Q9H3P2,Q13263,C5310,0.184,1.05555555555555,False,False,0.912707182320442,False,False,False,not_supported,cm4ai_schaffer2025_table5
GOSR2,STX12,O14653,Q86Y82,C5292,0.184,1.05555555555555,False,False,0.912707182320442,False,False,False,not_supported,cm4ai_schaffer2025_table5
H1-4,MCEE,P10412,Q96PE7,C5343,0.184,1.05727452271231,False,False,0.912707182320442,False,False,False,not_supported,cm4ai_schaffer2025_table5
DNAJB6,KCTD13,O75190,Q8WZ19,C5295,0.184,1.05555555555555,False,False,0.912707182320442,False,False,False,not_supported,cm4ai_schaffer2025_table5
DOK4,ZNF800,Q8TEW6,Q2TB10,C5417,0.184,1.05555555555555,False,False,0.912707182320442,False,False,False,not_supported,cm4ai_schaffer2025_table5
NELFE,ZNF689,P18615,C0HLU2,C5310,0.184,1.05555555555555,False,False,0.912707182320442,False,False,False,not_supported,cm4ai_schaffer2025_table5
ARL14EP,SCEL,Q8N8R7,O95171,C5332,0.184,1.05555555555555,False,False,0.912707182320442,False,False,False,not_supported,cm4ai_schaffer2025_table5
CDC42EP4,SEPTIN8,Q9H3Q1,Q92599,C5309,0.184,1.05727452271231,False,False,0.912707182320442,False,False,False,not_supported,cm4ai_schaffer2025_table5
CENPH,ITGB3BP,Q9H3R5,Q13352,C5291,0.184,1.05555555555555,False,False,0.912707182320442,False,False,False,not_supported,cm4ai_schaffer2025_table5
CPSF4,CSTF2T,O95639,Q9H0L4,C5390,0.182,1.05602605863192,False,False,0.918232044198895,False,False,False,not_supported,cm4ai_schaffer2025_table5
PMF1-BGLAP,PPP1R2,Q6P1K2,P41236,C5288,0.182,1.0590525632706,False,False,0.918232044198895,False,False,False,not_supported,cm4ai_schaffer2025_table5
